date,price,currency
2025-08-25,3373.800048828125,USD
2025-08-26,3388.60009765625,USD
2025-08-27,3404.60009765625,USD
2025-08-28,3431.800048828125,USD
2025-08-29,3473.699951171875,USD
2025-09-02,3549.39990234375,USD
2025-09-03,3593.199951171875,USD
2025-09-04,3565.800048828125,USD
2025-09-05,3613.199951171875,USD
2025-09-08,3638.10009765625,USD
2025-09-09,3643.300048828125,USD
2025-09-10,3643.60009765625,USD
2025-09-11,3636.89990234375,USD
2025-09-12,3649.39990234375,USD
2025-09-15,3682.199951171875,USD
2025-09-16,3688.89990234375,USD
2025-09-17,3681.800048828125,USD
2025-09-18,3643.699951171875,USD
2025-09-19,3671.5,USD
2025-09-22,3740.699951171875,USD
2025-09-23,3780.60009765625,USD
2025-09-24,3732.10009765625,USD
2025-09-25,3736.89990234375,USD
2025-09-26,3775.300048828125,USD
2025-09-29,3820.89990234375,USD
2025-09-30,3840.800048828125,USD
2025-10-01,3867.5,USD
2025-10-02,3839.699951171875,USD
2025-10-03,3880.800048828125,USD
2025-10-06,3948.5,USD
2025-10-07,3976.60009765625,USD
2025-10-08,4043.300048828125,USD
2025-10-09,3946.300048828125,USD
2025-10-10,4000.39990234375,USD
